,id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,forkedFrom,oracles,listedAt,slug,tvl,chainTvls,change_1h,change_1d,change_7d,tokenBreakdowns,referralUrl,treasury,audit_links,openSource,governanceID,language,staking,parentProtocol,pool2,oraclesByChain
2316,1230,Welnance,bsc:0x854b4c305554c5fa72353e31b8480c0e5128a152,WEL,https://welnance.com,"Welnance is a protocol on the Binance Smart Chain that establishes money markets, which are pools of assets with algorithmically derived interest rates, based on the supply and demand for the asset.",Binance,https://icons.llama.fi/welnance.jpg,0,,welnance-finance,12328,Chain,['Binance'],welnance/index.js,WelnanceWorld,['Compound'],,1641875259.0,welnance,0.0,"{'Binance': 0.0, 'Binance-borrowed': 0.18, 'borrowed': 0.18}",0.16188335903703432,-2.480613346408674,2.885568147739775,{},,,['https://app.inspex.co/library/welnance#?scope=welnance-lending'],,,,,,,
2317,2240,Peaky Finance,,-,https://peaky.finance,Peaky Finance is a DAO that powers a suite of protocols to solve some of the common pain points of Decentralised Finance.,Binance,https://icons.llama.fi/peaky-finance.png,0,,,,Derivatives,['Binance'],peaky-finance/index.js,peakyfinance,['GMX'],['Chainlink'],1667292908.0,peaky-finance,0.0,{'Binance': 0.0},0.0022236751215984896,-0.07360176685952524,-0.017502217222215677,{},,,,,,,,,,
2318,930,Maximizer,avax:0x7C08413cbf02202a1c13643dB173f2694e0F73f0,MAXI,https://maxi.xyz,Maximizer is a decentralized reserve currency for Avalanche that remains unbound by a peg.,Avalanche,https://icons.llama.fi/maximizer.png,0,,maximizer,15243,Reserve Currency,['Avalanche'],maximizer/index.js,maximizer_xyz,['Olympus DAO'],,1638133490.0,maximizer,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}",-0.1536047299277783,-2.394080337986253,-4.065611345892137,{},,,,,,,0.0,,,
2319,1190,Magnet DAO,avax:0x1d60109178c48e4a937d8ab71699d8ebb6f7c5de,MAG,https://magnetdao.finance/,Magnet DAO is developing an advanced crypto incubator.,Avalanche,https://icons.llama.fi/magnet-dao.png,0,,magnet-dao,,Algo-Stables,['Avalanche'],magnet-dao/index.js,Magnet_DAO,['Olympus DAO'],,1641334964.0,magnet-dao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}",0.1049066180515581,-0.3827172827172802,-0.2265284416263995,{},,,,,,,0.0,,,
2320,1076,ArbiCheems,arbitrum:0x75a2f30929C539E7d4eE033c9331b89F879c0cf7,CHEEMS,https://arbicheems.finance/,"ArbiCheems is a fun, cheeseburger-loving squishy doge modeled after a particular rainbow-cat protocol but with some notable tweaks to make it more value-oriented and integrate in the Arbi's Food Court.",Arbitrum,https://icons.llama.fi/arbicheems.png,0,,,,Yield,['Arbitrum'],arbicheems/index.js,,,,1640176219.0,arbicheems,0.0,"{'pool2': 0.0, 'Arbitrum-staking': 0.0, 'Arbitrum': 0.0, 'Arbitrum-pool2': 0.0, 'staking': 0.0}",0.1049065539465488,-0.24948477540215208,-0.22652752145161514,{},,,,,,,3.0221815862389754,,0.006439973944477247,
2321,2692,sevenswap,,-,https://app.sevenswap.net/,Dexes on Kava Network,Kava,https://icons.llama.fi/sevenswap.png,0,,,,Dexes,['Kava'],sevenswap/index.js,,['Uniswap V2'],[],1679313369.0,sevenswap,0.0,{'Kava': 0.0},0.8074016120843481,-0.2268297176599674,9.313163776132939,{},,,,,,,,,,
2322,1164,DeepSeaDAO,avax:0xb195Af20a0fEc7E2C95b22a1c5de86a2389E40d5,SEA,https://www.daodeepsea.com/,"A decentralized, reserve currency on Avalanche.",Avalanche,https://icons.llama.fi/deepseadao.png,0,,,,Reserve Currency,['Avalanche'],deepseadao/index.js,DeepseaDAO,['Olympus DAO'],,1640910261.0,deepseadao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}",0.1049066180515581,-0.3827172827172802,-0.22652844162641372,{},,,,,,,4632.256392322232,,,
2323,964,Nemesis DAO,bsc:0x8AC9DC3358A2dB19fDd57f433ff45d1fc357aFb3,NMS,https://nemesisdao.finance/,Nemesis DAO is a Decentralized Treasury Protocol with Reserve Currency,Binance,https://icons.llama.fi/nemesis-dao.jpg,0,,nemesis-dao,14492,Reserve Currency,['Binance'],nemesis-dao/index.js,nemesis_dao,['Olympus DAO'],,1638483973.0,nemesis-dao,0.0,"{'Binance': 0.0, 'Binance-staking': 0.29, 'staking': 0.29}",0.0022236751216127004,-0.07360176685952524,-0.017502217222201466,{},,nemesis.js,,,,,292770.4932083729,,,
2324,2784,Ysmart,,-,http://ysmart.finance/,Liquid stacking protocol for all the assets,Kava,https://icons.llama.fi/ysmart.png,0,,,,Services,['Kava'],ysmart/index.js,YsmartFinance,[],[],1680811354.0,ysmart,0.0,{'Kava': 0.0},0.0341249111851738,-0.03180225796030811,-0.03889999999999816,{},,,,,,,,,,
2325,1212,SamoDAO,bsc:0xcd7CBc46d083A245B45E22Cb4bE2c569947Ce896,samoDAO,https://www.samodao.finance/,SamoDAO is a decentralized reserve currency platform on Binance Smart Chain.,Binance,https://icons.llama.fi/samodao.png,0,,,,Reserve Currency,['Binance'],samodao/index.js,samoDAO_finance,['Olympus DAO'],,1641586084.0,samodao,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'staking': 0.0}",0.0022236751216127004,-0.07360176685952524,-0.017502217222201466,{},,,,,,,701.5690673655711,,,
2326,2047,Kumu Finance,klaytn:0xE764d24563a5931FC5F716A78BD558A9A1bff55D,KUMU,https://www.kumu.finance/,"Finance is a stableswap AMM protocol that incorporates multi-strategy yield optimizing on Klaytn with low fees/slippage that also provides aggregation through vault compounding, lending,and yield generation for maximum returns.",Klaytn,https://icons.llama.fi/kumu-finance.png,2,,kumu-finance,,Yield,['Klaytn'],kumu-finance/index.js,KumuFinance,[],['Chainlink'],1661964331.0,kumu-finance,0.0,"{'Klaytn-staking': 0.0, 'Klaytn': 0.0, 'staking': 0.0}",-0.303051369718105,-1.6224744014335215,-1.0389441149231544,{},,,['https://github.com/solidproof/projects/tree/main/Kumu%20Finance'],,,,0.0,,,
2327,955,Houses of Rome,moonriver:0x4a436073552044d5f2f49b176853ad3ad473d9d6,ROME,https://romedao.finance,Assembling the great houses to build the reserve currency of Kusama & Polkadot.,Moonriver,https://icons.llama.fi/houses-of-rome.jpg,0,,rome,15398,Reserve Currency,['Moonriver'],rome-dao/index.js,romedaofinance,['Olympus DAO'],,1638412597.0,houses-of-rome,0.0,"{'Moonriver-staking': 2.32, 'Moonriver': 0.0, 'staking': 2.32}",0.10464155914242212,-0.38297895246682856,-0.22636489463239684,{},,,,,,,2316613.1329982732,,,
2328,859,Snowdog,avax:0xde9e52f1838951e4d2bb6c59723b003c353979b6,SDOG,https://www.snowdogdao.com,SDOG is a decentralized reserve currency that will last 8 days. Are you ready? Available on #Avalanche. A SnowbankDAO company.,Avalanche,https://icons.llama.fi/snowdog-dao.png,0,,snowdog,14748,Reserve Currency,['Avalanche'],snowdogdao/index.js,snowdogdao,['Olympus DAO'],,1637298113.0,snowdog,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}",0.10490661594889161,-0.38271730007308236,-0.2265284270890362,{},,,,,,,0.0,,,
2329,2969,Kyborg Exchange,,-,https://kyborg.exchange/,V3 AMM with concentrated liquidity | multiple fee tiers per pool | keeper-less limit orders,Arbitrum,https://icons.llama.fi/kyborg-exchange.png,0,,,,Dexes,['Arbitrum'],KyborgExchange/index.js,KyborgExchange,['Uniswap V3'],[],1683861152.0,kyborg-exchange,0.0,{'Arbitrum': 0.0},-0.04667921233270533,-1.608074120449615,1.804545680095444,{},,,,,,,,,,
2330,2230,PaperDAO,ethpow:0xA2D59CdC396574Da0F0Bc97a3e883b9fB72f6b88,PPR,https://paperdao.money,PaperDAO is the leading ETHW Lending Market & $USW Stablecoin Minter on EthereumPoW.,EthereumPoW,https://icons.llama.fi/paperdao.png,2,,,,Lending,['EthereumPoW'],paperdao/index.js,paperdaomoney,['Compound'],['TWAP'],1666881339.0,paperdao,0.0,"{'EthereumPoW-borrowed': 0.01, 'EthereumPoW': 0.0, 'borrowed': 0.01}",-0.4763941470023383,-3.258673568711828,-83.71700759466275,{},,,['https://contractwolf.io/projects/paperdao'],,,,,,,
2331,974,TaiChi,bsc:0xe49bfc53a195a62d78a941a1967d7b0f83a47c14,TAC,https://www.taichidao.io,"TaiChi is a decentralized reserve currency protocol available on the BSC (Binance Smart Chain) network based on the TAC token. Each TAC token is backed by a basket of assets (e.g., BUSD, BUSD-TAC LP, wBNB, etc.)",Binance,https://icons.llama.fi/taichi.jpg,0,,taichi,13743,Reserve Currency,['Binance'],taichi/index.js,TaiChi_Dao_,['Olympus DAO'],,1638599279.0,taichi,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'staking': 0.0}",0.0022236751215984896,-0.07360176685952524,42.05629837352839,{},,,,,,,0.0,,,
2332,2497,Dinosaur.Finance,arbitrum:0xaAf5193EE366620FaEa13F37810cED2706B93F36,DINO,https://www.dinosaur.ink/,Dinosaur is a revolutionary and SAFU yield aggregator on Arbitrum,Arbitrum,https://icons.llama.fi/dinosaur.finance.png,0,,,,Yield Aggregator,['Arbitrum'],dinosaur-finance/index.js,Dinosaur_Yield_,['Beefy'],[],1675542041.0,dinosaur.finance,0.0,{'Arbitrum': 0.0},0.0,,2.6295944906151476,{},,,,,,,,,,
2333,936,Manifest,0x21585BBcD5bDC3f5737620cf0Db2E51978cf60ac,MNFST,https://manifest.gg,"Manifest is a collective of creators, innovators, and people who want more out of life. Stake MNFST for sMNFST to own the future of decentralized business.",Ethereum,https://icons.llama.fi/manifest.jpg,0,,manifest,,Services,['Ethereum'],manifest/index.js,manifest,['Olympus DAO'],,1638190661.0,manifest,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 0.0, 'staking': 0.0}",-0.10165211436397215,-2.3308121227337892,2.8295444532558065,{},,,,,,,0.0,,,
2334,793,Cashio,solana:CASHVDm2wsJXfhj6VWxb7GiMdoLc17Du7paH4bNr5woT,CASH,https://cashio.app,Decentralized money on Solana.,Solana,https://icons.llama.fi/cashio.png,0,,cashio-dollar,,CDP,['Solana'],cashio/index.js,cashioapp,,,1636191361.0,cashio,0.0,{'Solana': 0.0},0.04763767148814679,-0.047277766129766974,-0.01015981014393219,{},,,,,,,,,,
2335,2371,RAIDSHIFT Marketplace,,-,https://raidshift.com,RAIDSHIFT marketplace is an order book based decentralized Peer-to-Peer token exchange on TRON Blockchain. Its ungoverned and immutable Smart Contracts have a small footprint to keep transaction fees as low as possible.Exchanging tokens with peers is free of charge.,Tron,https://icons.llama.fi/raidshift-marketplace.png,0,,,,Dexes,['Tron'],raidshift/index.js,raidshift,[],[],1671543803.0,raidshift-marketplace,0.0,{'Tron': 0.0},0.07375435696108923,-0.09990009990008275,0.0,{},,,,,,,,,,
2336,2677,Cthulhu.Finance,optimism:0xF8e943f646816e4B51279B8934753821ED832Dca,CTH,https://www.cthulhu.finance/,Cthulhu. Finance is a comprehensive yield aggregator that automatically sources the highest yield opportunities across various DeFi platforms,Optimism,https://icons.llama.fi/cthulhu.finance.png,2,,,,Yield Aggregator,['Optimism'],CthulhuFinance/index.js,Cthulhu_Finance,['Reaper Farm'],[],1678918257.0,cthulhu.finance,0.0,"{'Optimism': 0.0, 'Optimism-pool2': 0.0, 'Optimism-staking': 0.0, 'pool2': 0.0, 'staking': 0.0}",-0.23091454813335588,-1.5440691283101984,-1.8256765277156148,{},,cthulhufinance.js,['https://github.com/solidproof/projects/tree/main/Cthulhu'],,,,0.0,,0.0,
2337,1735,BCHPad,smartbch:0x9192940099fDB2338B928DE2cad9Cd1525fEa881,BPAD,https://www.bchpad.cash,"BCHPad is a decentralized IDO platform protocol built on Smart BitcoinCash, giving projects the possibility to raise capital and kickstart their project in a permissionless and decentralized manner.",smartBCH,https://icons.llama.fi/bchpad.png,2,,bchpad,,Launchpad,['smartBCH'],bchpad/index.js,bchpad,[],[],1651792630.0,bchpad,0.0,"{'smartBCH-staking': 0.0, 'smartBCH-pool2': 0.0, 'pool2': 0.0, 'smartBCH': 0.0, 'staking': 0.0}",0.0,0.0,-19.74043151194512,{},,,['https://www.notion.so/7614cd1d122245d198058e3ed43c1025?v=6a67bf0ca90448528700df7d7947a0d1'],,,,0.0,,169.46217632461935,
2338,2464,Omax Swap,,-,https://omaxswap.com/swap,AMM DEX on Omax chain,Omax,https://icons.llama.fi/omax-swap.png,0,,omax-token,13916,Dexes,['Omax'],omaxswap/index.js,omaxtoken,['Uniswap V2'],[],1674403191.0,omax-swap,0.0,{'Omax': 0.0},9.953229645209504,-10.937132225198667,90.71860599078337,{},,,,,,,,,,
2339,1165,Swing DAO,avax:0x19fbfa5987efecceff41b190759a9d883a4bea21,GNIWS,https://swingdao.finance/,Decentralized reserve currency with no team allocation.,Avalanche,https://icons.llama.fi/swing-dao.png,0,,,,Reserve Currency,['Avalanche'],swing-dao/index.js,SwingDAOO,['Olympus DAO'],,1640937090.0,swing-dao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}",0.1049066180515581,-0.382717282717266,-0.2265284416263995,{},,,,,,,0.0004444424245249127,,,
2340,824,Euphoria,harmony:0x0dc78c79b4eb080ead5c1d16559225a46b580694,WAGMI,https://euphoria.money,Euphoria is an algorithmic reserve currency protocol on Harmony (ONE). The protocol intends to combine ViperSwap with Euphoria to bridge the gap between DeFi 1.0’s liquidity mining mechanisms and DeFi 2.0’s protocol-owned liquidity mechanisms,Harmony,https://icons.llama.fi/euphoria.png,0,,euphoria-2,14153,Reserve Currency,['Harmony'],euphoria/index.js,EuphoriaMoney,['Olympus DAO'],,1636592925.0,euphoria,0.0,"{'Harmony-staking': 0.02, 'Harmony': 0.0, 'staking': 0.02}",-0.44156038707355094,-5.217974808960804,-5.465326864199966,{},,,,,,,18954.534403848265,,,
2341,909,Kronos DAO,klaytn:0xD676e57Ca65b827fEb112AD81Ff738E7B6c1048d,KRNO,https://kronosdao.finance,A decentralized reserve currency protocol empowering the system for growth and wealth creation.,Klaytn,https://icons.llama.fi/kronos-dao.png,0,,kronos-dao,15546,Reserve Currency,['Klaytn'],kronos/index.js,KronosDAO_fi,['Olympus DAO'],,1637808505.0,kronos-dao,0.0,"{'Klaytn-staking': 0.11, 'Klaytn': 0.0, 'staking': 0.11}",-0.31168645542048523,-8.17019595833392,-34.19901301760339,{},,,,,,,111216.02134690128,,,
2342,1388,Parasset,0x139cec55d1ec47493dfa25ca77c9208aba4d3c68,ASET,https://www.parasset.top/#/,"Parassets such as PUSD, PETH are generated by protocol collateral and anchor the underlying asset with an intrinsic value of 1:1",Ethereum,https://icons.llama.fi/parasset.png,0,,parasset,9660,CDP,['Ethereum'],parasset/index.js,Parasset2021,,['Nest'],1644527281.0,parasset,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 3.33, 'staking': 3.33}",-0.10165211436397215,-2.3308121227337892,2.835774041294698,{},,,,,,Solidity,3325832.1297331187,,,
2343,2349,mStable Yield,0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2,MTA,https://yield.mstable.org/metavaults,Yield app by mStable,Ethereum,https://icons.llama.fi/mstable.png,2,,,,Yield,['Ethereum'],mstable-yield/index.js,mstable_,,,1670692797.0,mstable-yield,0.0,{'Ethereum': 0.0},0.09344402227429782,0.1309814950221977,0.048558285206752316,{},,,['https://developers.mstable.org/security/security-audits'],,,,,parent#mstable,,
2344,848,Talent Protocol,,-,https://www.talentprotocol.com,"Talent Protocol is a web3 platform where talent can easily launch a social token (called Talent Tokens) to accelerate their career, and where supporters can back people they believe in.",Celo,https://icons.llama.fi/talent-protocol.png,2,,,,Services,['Celo'],talentprotocol/index.js,talentprotocol,,,1637116337.0,talent-protocol,0.0,{'Celo': 0.0},-0.22487861267039477,-0.47274207404458934,-0.29075650795621755,{},,,['https://drive.google.com/file/d/1XKrcECxlIs0e3H7gmD0Avqsah_IuJB4H/view'],,,,,,,
2345,1238,Minotaur Money,cronos:0x3A1138075bd97a33F23A87824b811146FA44288E,MINO,https://minotaur.money/,Decentralized Reserve Currency and VC on Cronos Network,Cronos,https://icons.llama.fi/minotaur-money.png,0,,minotaur,17171,Reserve Currency,['Cronos'],minotaur-money/index.js,Minotaur_Money,['Olympus DAO'],,1641938251.0,minotaur-money,0.0,"{'Cronos': 0.0, 'Cronos-staking': 0.01, 'staking': 0.01}",0.03372907446220097,-0.027406879126672834,-0.013705317663252004,{},,,,,,,6046.387870287135,,,
2346,2888,Selfex,,-,https://app.selfex.app,Selfex is A BlockChain-Decentralized Exchange & Forex. Selfex is a KAVA chain StableSwap DEX & Forex Market.,Kava,https://icons.llama.fi/selfex.png,0,,,,Dexes,['Kava'],selfex/index.js,,['Uniswap V2'],['TWAP'],1682430577.0,selfex,0.0,{'Kava': 0.0},0.053931859244158886,-0.06585288957178648,-99.9999802226346,{},,,,,,,,,,
2347,2916,Direct Exchange,,-,http://directexchange.xyz,Direct Exchange is a groundbreaking cryptocurrency trading platform that takes a unique approach by integrating social interaction and trading.,Kava,https://icons.llama.fi/direct-exchange.png,0,,,,Dexes,['Kava'],direct-exchange/index.js,DirectexchangeX,['Uniswap V2'],['TWAP'],1682949297.0,direct-exchange,0.0,{'Kava': 0.0},0.05393956467068506,-0.06586940366199201,-99.99998222568,{},,,,,,,,,,
2348,2320,JOJO,,-,https://app.jojo.exchange/trade,JOJO is a decentralized perpetual contract exchange based on an off-chain matching system.,Binance,https://icons.llama.fi/jojo.jpg,0,,,,Derivatives,['Binance'],jojo/index.js,jojo_exchange,[],['Chainlink'],1669732079.0,jojo,0.0,{'Binance': 0.0},0.0341249111851738,-0.03180225796030811,-0.03889999999999816,{},,,,,,,,,,
2349,934,InvictusDAO,solana:inL8PMVd6iiW3RCBJnr5AsrRN6nqr4BTrcNuQWQSkvY,IN,https://app.invictusdao.fi/#/dashboard,$IN is the decentralized reserve currency of Solana.,Solana,https://icons.llama.fi/invictusdao.jpg,0,,invictus,14278,Reserve Currency,['Solana'],invictus/index.js,InvictusDAO,['Olympus DAO'],,1638188717.0,invictusdao,0.0,"{'Solana-staking': 0.0, 'Solana': 0.0, 'staking': 0.0}",0.03412491118514538,-0.03180225796030811,-0.03890000000001237,{},,,,False,,,4940.139866092734,,,
2350,891,OneDAO Finance,harmony:0x947394294F75D7502977AC6813FD99f77C2931ec,ODAO,https://onedao.finance,The Decentralized Reserve Currency from The Light.,Harmony,https://icons.llama.fi/onedao-finance.png,0,,onedao-finance,,Reserve Currency,['Harmony'],onedaofinance/index.js,onedao_finance,['Olympus DAO'],,1637587915.0,onedao-finance,0.0,"{'Harmony-staking': 0.0, 'Harmony': 0.0, 'staking': 0.0}",-1.537935655003622,-7.74266614396366,-8.515625297750233,{},,,,,,,0.0,,,
2351,2188,Real Protocol,ethpow:0x39618C912e22fAD4A9bd47037Cd1f88b69b029cc,REALP,https://www.realprotocol.xyz,0% interest borrowing USDW against ETHW,EthereumPoW,https://icons.llama.fi/real-protocol.png,0,,,,CDP,['EthereumPoW'],RealProtocol/index.js,realprotocoleth,['Liquity'],[],1666002405.0,real-protocol,0.0,{'EthereumPoW': 0.0},-0.507614213197968,-3.4482758620689538,-2.9702970297029765,{},,,,,,,,,,
2352,1825,Nirvana,solana:ANAxByE6G2WjFp7A4NqtWYXb3mgruyzZYg3spfxe6Lbo,ANA,https://nirvana.finance,ANA is a partially-collateralized asset with a built-in rising floor price & renewable yield. It allows for zero liquidation risk loans in the form of the NIRV superstable token.,Solana,https://icons.llama.fi/nirvana.png,0,,nirvana-ana,19513,CDP,['Solana'],nirvana/index.js,nirvana_fi,[],['Switchboard'],1655289558.0,nirvana,0.0,"{'Solana-staking': 0.14, 'Solana': 0.0, 'staking': 0.14}",0.05588855447864205,-0.0692183005846232,-0.017536885245903022,{},,,,,,,138758.74046730946,,,
2353,2894,zkBoost,era:0x2426Fbd684FCcd1d6dA0975FD7B105cA392FE44d,ZKB,https://zkboost.finance,zkBoost is a decentralized launchpad that allows users to launch their own token and create their own initial token sale on zkSync Era,zkSync Era,https://icons.llama.fi/zkboost.jpg,0,,,,Launchpad,['zkSync Era'],zkBoost/index.js,zkBoost_Finance,[],[],1682514813.0,zkboost,0.0,{'zkSync Era': 0.0},0.0341249111851738,-0.03180225796030811,-99.99993802415642,{},,,,,,,,,,
2354,2496,FunDex,optimism:0xe106e99472b2DEe098E5b8bBCD5d23331F346312,FUN,https://fundex.exchange/,Governance: FUN token holders can participate and vote on governance decisions. Liquidity Incentives: Users can earn Fun tokens as rewards by providing liquidity with stablecoins to the liquidity pool. Boosting: Users can earn additional Fun from the Boosting Pool by locking Fun tokens. The Boosting Pool incorporates voting escrow Fun (veFun) for rewards accrual. Locking any amount of Fun applies a boost to all stablecoin pools.,Multi-Chain,https://icons.llama.fi/fundex.png,0,,,,Dexes,"['Kava', 'Optimism', 'Arbitrum']",fundex/index.js,Fundexexchange,['Uniswap V2'],[],1675542033.0,fundex,0.0,"{'Optimism': 0.0, 'Kava': 0.0, 'Arbitrum': 0.0}",0.03190597433648179,-0.0407966377124751,,{},,,,,,,,,,
2355,1941,Lago Bridge,,-,https://www.lago.finance/,The Lago Bridge is the first bridge built on the Kadena blockchain. It is bi-directional and supports wrapping ERC-20 tokens to Kadena.,Ethereum,https://icons.llama.fi/lago-bridge.png,0,,,,Bridge,['Ethereum'],lagobridge/index.js,lagofinance,[],,1659126091.0,lago-bridge,0.0,{'Ethereum': 0.0},0.0341249111851738,-0.0318022579602939,-0.03889999999999816,{},,,,,,,,,,
